"class" "posterior.FALSE" "posterior.TRUE" "LD1" "class" "posterior.FALSE" "posterior.TRUE" "LD1" "class" "posterior.FALSE" "posterior.TRUE" "LD1" "class" "posterior.FALSE" "posterior.TRUE" "LD1" "Decade"
"20" "TRUE" 0.0830342731547983 0.916965726845202 0.612009772796992 "TRUE" 0.118828535384806 0.881171464615194 1.17344696434151 "FALSE" 0.888821759328285 0.111178240671715 -2.02439935848271 "FALSE" 0.962143643705815 0.0378563562941846 -1.72293815406757 "1930s"
"21" "FALSE" 0.800826893334242 0.199173106665758 -0.354562258168379 "TRUE" 0.217127566609675 0.782872433390325 0.751122897862985 "FALSE" 0.788377963064562 0.211622036935438 -1.28078200890923 "FALSE" 0.882145746800398 0.117854253199602 -1.07193999055327 "1930s"
"22" "FALSE" 0.999832962885793 0.000167037114207050 -2.21612545865949 "FALSE" 0.659626596384965 0.340373403615035 -0.387502420313999 "FALSE" 0.50991492918185 0.49008507081815 -0.0386276205930717 "TRUE" 0.285451080893528 0.714548919106472 0.488641938652631 "1930s"
"23" "TRUE" 1.32700828240911e-05 0.999986729917176 2.86152596468945 "TRUE" 0.308354354174587 0.691645645825413 0.473124703348647 "FALSE" 0.649241485768954 0.350758514231046 -0.599605109106076 "FALSE" 0.95685208356687 0.0431479164331292 -1.65032720551211 "1930s"
"24" "TRUE" 3.99359714120057e-07 0.999999600640286 3.75423601794334 "TRUE" 0.107587374267826 0.892412625732174 1.23907489262418 "FALSE" 0.69249674890861 0.30750325109139 -0.790587655197183 "FALSE" 0.99256334224929 0.00743665775071013 -2.60614630096142 "1930s"
"25" "TRUE" 0.000147745051422593 0.999852254948577 2.247402809559 "TRUE" 0.16398269010922 0.83601730989078 0.954003889769875 "FALSE" 0.737918167670193 0.262081832329807 -1.00810476806016 "FALSE" 0.974651343469148 0.0253486565308521 -1.94340102478097 "1930s"
"26" "TRUE" 0.0545294442767026 0.945470555723297 0.726961546242792 "TRUE" 0.150236735043177 0.849763264956824 1.01483067627045 "TRUE" 0.429880934908114 0.570119065091886 0.27495342502248 "FALSE" 0.953061204153618 0.0469387958463826 -1.60336840323097 "1930s"
"27" "TRUE" 2.27992414688638e-07 0.999999772007585 3.89707052631013 "FALSE" 0.851896952480243 0.148103047519757 -1.02467695060277 "TRUE" 0.440425790360941 0.559574209639058 0.233172635004318 "FALSE" 0.721975628904907 0.278024371095093 -0.508186862023243 "1930s"
"28" "TRUE" 1.60763851774508e-06 0.999998392361482 3.39937058559925 "FALSE" 0.554025009625434 0.445974990374566 -0.127061026856835 "FALSE" 0.7315979757998 0.268402024200200 -0.976521945187995 "FALSE" 0.908869880267789 0.091130119732211 -1.22477958665926 "1930s"
"29" "TRUE" 0.00428979274360416 0.995710207256396 1.3880120948613 "TRUE" 0.0373038957368635 0.962696104263137 1.90382787685176 "FALSE" 0.735584849009768 0.264415150990232 -0.996388731073273 "FALSE" 0.99268099399921 0.0073190060007898 -2.61470171883860 "1930s"
"30" "FALSE" 0.998619833574916 0.00138016642508405 -1.67772025318756 "FALSE" 0.542793049911031 0.457206950088969 -0.100497628901080 "FALSE" 0.755413294199397 0.244586705800603 -1.09820425623689 "TRUE" 0.463822842125572 0.536177157874429 0.0771970049174504 "1930s"
"31" "TRUE" 0.00973455592277883 0.990265444077221 1.17781150303883 "TRUE" 0.042090232032173 0.957909767967827 1.83020691980508 "FALSE" 0.766479081373778 0.233520918626222 -1.15745379356697 "FALSE" 0.990773103685026 0.0092268963149744 -2.49031694377519 "1930s"
"32" "TRUE" 0.0164559804359063 0.983544019564094 1.04229842920520 "TRUE" 0.40119665762648 0.59880334237352 0.234553151192445 "TRUE" 0.4656321794295 0.5343678205705 0.134087642980845 "FALSE" 0.856132619181165 0.143867380818835 -0.94979016345134 "1930s"
"33" "TRUE" 2.43105647853963e-07 0.999999756894352 3.88071578325792 "FALSE" 0.568281852294787 0.431718147705213 -0.160970381101399 "FALSE" 0.884654129363306 0.115345870636694 -1.98398419097815 "FALSE" 0.922449553985109 0.0775504460148914 -1.31860681186748 "1930s"
"34" "TRUE" 2.79863946724607e-05 0.999972013605328 2.67138046970347 "TRUE" 0.118004364898432 0.881995635101568 1.17807079473341 "FALSE" 0.850541223280444 0.149458776719556 -1.69337872930608 "FALSE" 0.985996292933583 0.0140037070664172 -2.26557086381746 "1930s"
"35" "TRUE" 6.11537537827459e-07 0.999999388462462 3.64565739926017 "TRUE" 0.193262138523588 0.806737861476412 0.836905124119816 "FALSE" 0.84374894982767 0.15625105017233 -1.64228939019431 "FALSE" 0.984144088097776 0.0158559119022237 -2.19841814112076 "1930s"
"36" "TRUE" 0.000299405342662799 0.999700594657337 2.06738842086246 "TRUE" 0.0105372187890500 0.98946278121095 2.66029436577438 "FALSE" 0.944221521998541 0.0557784780014584 -2.75499092034925 "FALSE" 0.998618610948448 0.00138138905155164 -3.50581483642830 "1930s"
"37" "TRUE" 0.0249004420458253 0.975099557954175 0.9345593091773 "TRUE" 0.193392670298796 0.806607329701204 0.836414911669117 "FALSE" 0.692095189847918 0.307904810152082 -0.788751895198129 "FALSE" 0.942497595068215 0.0575024049317849 -1.48933820808606 "1930s"
"38" "FALSE" 0.996047094615293 0.00395290538470715 -1.40893868168214 "FALSE" 0.614177261398142 0.385822738601858 -0.272284884182949 "FALSE" 0.74516772611651 0.254832273883489 -1.04494312774692 "TRUE" 0.421329258577002 0.578670741422998 0.168982817538412 "1930s"
"39" "TRUE" 0.00246650128514442 0.997533498714856 1.52950040202908 "TRUE" 0.0822133087706399 0.91778669122936 1.41303439077923 "FALSE" 0.807487592082068 0.192512407917931 -1.39627196879896 "FALSE" 0.983858001123388 0.0161419988766116 -2.18874051789661 "1930s"
"40" "TRUE" 5.28060391496796e-08 0.99999994719396 4.26977954388323 "TRUE" 0.0314032615325252 0.968596738467475 2.00825223485118 "FALSE" 0.97545609936603 0.0245439006339704 -3.58614052583702 "FALSE" 0.998512723116012 0.0014872768839881 -3.46642692562115 "1930s"
"41" "TRUE" 0.000213748510622006 0.999786251489378 2.15328116133439 "TRUE" 0.167474190132186 0.832525809867814 0.939213491193242 "FALSE" 0.718404730350607 0.281595269649393 -0.912069798411104 "FALSE" 0.972799955820176 0.0272000441798235 -1.90484872760177 "1930s"
"42" "TRUE" 1.63856265731398e-06 0.999998361437343 3.39451563808091 "TRUE" 0.00721725480525856 0.992782745194742 2.88389954071744 "FALSE" 0.948533747642542 0.0514662523574578 -2.83778592968528 "FALSE" 0.999514925939256 0.00048507406074376 -4.06361128633622 "1930s"
"43" "TRUE" 0.187839331694342 0.812160668305658 0.373071928979816 "TRUE" 0.141550917027899 0.858449082972101 1.0556655208568 "FALSE" 0.69619572074354 0.30380427925646 -0.80756112368752 "FALSE" 0.948312514074336 0.0516874859256639 -1.54938757794922 "1930s"
"44" "TRUE" 9.14554479747323e-14 0.999999999999909 7.65017730038744 "FALSE" 0.730771690451038 0.269228309548962 -0.584823545235326 "FALSE" 0.901897949783819 0.0981020502161813 -2.16047626180221 "FALSE" 0.972760467684614 0.0272395323153857 -1.90405455727228 "1930s"
"45" "TRUE" 0.0248769361023603 0.97512306389764 0.934806106253034 "TRUE" 0.394997509060159 0.605002490939841 0.249705578696787 "FALSE" 0.600473855843104 0.399526144156896 -0.396784747101625 "FALSE" 0.852910469599136 0.147089530400864 -0.935986776250889 "1930s"
"46" "FALSE" 0.96431621539896 0.0356837846010409 -0.84004190464269 "TRUE" 0.0935141291281758 0.906485870871824 1.33034552146555 "FALSE" 0.774905798275887 0.225094201724113 -1.20389345144095 "FALSE" 0.942707171283576 0.0572928287164243 -1.49140105252533 "1930s"
"47" "FALSE" 0.963955787662876 0.0360442123371243 -0.83738581194326 "FALSE" 0.914276237561572 0.0857237624384281 -1.38630105965254 "FALSE" 0.579909462532127 0.420090537467873 -0.313970460512104 "TRUE" 0.118156695511177 0.881843304488823 1.07039252447076 "1930s"
"48" "FALSE" 0.990936991251185 0.0090630087488148 -1.19619836903126 "TRUE" 0.108897567511202 0.891102432488798 1.23112512538128 "FALSE" 0.684157786356525 0.315842213643475 -0.752732141355103 "FALSE" 0.920563443316243 0.0794365566837567 -1.30472005726061 "1930s"
"49" "TRUE" 0.000102793595746899 0.999897206404253 2.33985087682516 "TRUE" 0.0268550061726438 0.973144993827356 2.10263084205476 "FALSE" 0.816657734410533 0.183342265589467 -1.45479859727338 "FALSE" 0.996760998317237 0.00323900168276273 -3.05101177810214 "1930s"
"50" "TRUE" 0.00185104177998616 0.998148958220014 1.60280164559401 "TRUE" 0.135875366154609 0.86412463384539 1.08349171473168 "FALSE" 0.71758896913137 0.28241103086863 -0.908146257350479 "FALSE" 0.972410129521713 0.0275898704782867 -1.89705729099764 "1930s"
"51" "TRUE" 0.00206397891996600 0.997936021080034 1.57500164614871 "TRUE" 0.0328923225872064 0.967107677412794 1.98021815642166 "FALSE" 0.789985019880768 0.210014980119232 -1.29018873957077 "FALSE" 0.99415914228497 0.00584085771502964 -2.73563184619462 "1930s"
"52" "TRUE" 0.00277019929194264 0.997229800708057 1.49983449345817 "TRUE" 0.0216374430289807 0.97836255697102 2.2322848035172 "FALSE" 0.80881367659141 0.191186323408590 -1.40460132331023 "FALSE" 0.996114466053407 0.0038855339465934 -2.95374779213856 "1930s"
"53" "TRUE" 0.0294421781781444 0.970557821821856 0.890677937126684 "TRUE" 0.142218724907293 0.857781275092707 1.05245312163189 "TRUE" 0.484493510527587 0.515506489472413 0.060423264889292 "FALSE" 0.9592160852458 0.0407839147541998 -1.68164755599912 "1930s"
"54" "TRUE" 1.33389375343900e-05 0.999986661062466 2.86020722213766 "TRUE" 0.0116774214393919 0.988322578560608 2.59944445186852 "FALSE" 0.945432851492894 0.0545671485071059 -2.77762134393143 "FALSE" 0.998957022241638 0.00104297775836225 -3.65564217462554 "1930s"
"55" "TRUE" 5.73678758720909e-07 0.999999426321241 3.6619415653199 "TRUE" 0.00622987011806496 0.993770129881935 2.97064618738604 "FALSE" 0.986089184570952 0.0139108154290482 -4.1496466793712 "FALSE" 0.999635140035345 0.000364859964654629 -4.21533428322125 "1930s"
"56" "TRUE" 0.200227173899892 0.799772826100108 0.352881688467782 "TRUE" 0.0378926752848542 0.962107324715146 1.89429781692452 "FALSE" 0.93508975525086 0.0649102447491406 -2.59787443256987 "FALSE" 0.987690453770925 0.0123095462290753 -2.33515360930046 "1930s"
"57" "TRUE" 1.29892739483241e-07 0.99999987010726 4.04042817909207 "TRUE" 0.232694007447269 0.767305992552731 0.698808180682806 "FALSE" 0.886870505142838 0.113129494857162 -2.00531563804746 "FALSE" 0.98333083218393 0.0166691678160703 -2.17134147867908 "1930s"
"58" "TRUE" 0.000945203066823293 0.999054796933177 1.77429243495593 "TRUE" 0.0102402735997777 0.989759726400222 2.67721188190362 "FALSE" 0.902871319728784 0.097128680271216 -2.17123751185091 "FALSE" 0.998452231339496 0.00154776866050385 -3.44516392610923 "1930s"
"59" "TRUE" 0.000200832314336101 0.999799167685664 2.16916679357659 "TRUE" 0.00226679343749028 0.99773320656251 3.56509118560421 "FALSE" 0.960079664998366 0.0399203350016336 -3.09696534754078 "FALSE" 0.999735093360668 0.000264906639331454 -4.38587055961791 "1930s"
"60" "FALSE" 0.999706734315794 0.000293265684206132 -2.07266950717764 "TRUE" 0.104858292382032 0.895141707617968 1.25591130762139 "FALSE" 0.649762204759848 0.350237795240152 -0.601832665800978 "FALSE" 0.8873288680793 0.1126711319207 -1.09901069762279 "1930s"
"61" "FALSE" 0.896027834161026 0.103972165838974 -0.54882464966862 "TRUE" 0.180222584375494 0.819777415624506 0.887208354131355 "FALSE" 0.688812116212358 0.311187883787642 -0.773792470655099 "FALSE" 0.896470039446954 0.103529960553046 -1.14952750579324 "1930s"
"62" "FALSE" 0.844906817965514 0.155093182034486 -0.431956000392026 "TRUE" 0.227346744132578 0.772653255867423 0.716491357696205 "FALSE" 0.627661498422544 0.372338501577456 -0.508541381399209 "FALSE" 0.871420908810077 0.128579091189923 -1.01904473955076 "1930s"
"63" "TRUE" 0.0154073417127230 0.984592658287277 1.05934796075107 "FALSE" 0.858175407468607 0.141824592531393 -1.05434751536946 "FALSE" 0.652067831940819 0.347932168059181 -0.611714242072431 "TRUE" 0.379640072431237 0.620359927568763 0.261514227673315 "1930s"
"64" "TRUE" 0.000302235017877967 0.999697764982122 2.06499079178803 "TRUE" 0.111573003391709 0.88842699660829 1.21514881291789 "FALSE" 0.877095607050336 0.122904392949664 -1.91381613849292 "FALSE" 0.9824048207275 0.0175951792725006 -2.14204879542104 "1930s"
"65" "TRUE" 6.48412184583937e-06 0.999993515878154 3.04401218317432 "TRUE" 0.0632768287598787 0.936723171240121 1.57832485426637 "FALSE" 0.80829640873904 0.191703591260960 -1.40134705319620 "FALSE" 0.994212086269967 0.00578791373003274 -2.7405093174738 "1930s"
"66" "TRUE" 0.00752745558192893 0.992472544418071 1.24389710720405 "TRUE" 0.228884455918183 0.771115544081817 0.711376567803526 "FALSE" 0.796335793222474 0.203664206777526 -1.32788956594433 "FALSE" 0.93860461735875 0.0613953826412496 -1.45224894189777 "1930s"
"67" "TRUE" 0.0229202000165195 0.97707979998348 0.956191681118045 "FALSE" 0.664067737292784 0.335932262707216 -0.399124592195074 "FALSE" 0.887874437368023 0.112125562631977 -2.01509809306932 "FALSE" 0.649959869648767 0.350040130351233 -0.329564795496304 "1930s"
"68" "TRUE" 0.0430546187050842 0.956945381294916 0.790240053246548 "FALSE" 0.560860637997871 0.439139362002128 -0.143289391299074 "FALSE" 0.891356158515704 0.108643841484296 -2.04962887110307 "FALSE" 0.729198794348066 0.270801205651934 -0.527506509624569 "1930s"
"69" "TRUE" 0.000349336931014841 0.999650663068985 2.02807398197892 "TRUE" 0.0563784203051477 0.943621579694852 1.65022861879681 "FALSE" 0.793377852582713 0.206622147417286 -1.31022345437731 "FALSE" 0.991631678392878 0.00836832160712243 -2.54279038338080 "1930s"
"70" "TRUE" 0.00209880547657416 0.997901194523426 1.57072906704223 "TRUE" 0.0918229029182754 0.908177097081725 1.34212628024732 "FALSE" 0.903840703149599 0.0961592968504007 -2.18205076851342 "FALSE" 0.982096549420593 0.0179034505794067 -2.13263236468306 "1930s"
"71" "TRUE" 7.27043631645341e-06 0.999992729563684 3.0148463161205 "TRUE" 0.365587269849697 0.634412730150303 0.322822539699398 "FALSE" 0.727515553005802 0.272484446994198 -0.956371692060669 "FALSE" 0.948242595523177 0.0517574044768232 -1.54862843355694 "1930s"
"72" "TRUE" 6.4150244117298e-08 0.999999935849756 4.22019268731178 "FALSE" 0.540985509565493 0.459014490434507 -0.096233146971072 "FALSE" 0.754712158262038 0.245287841737962 -1.09451230494732 "FALSE" 0.940329455196816 0.0596705448031843 -1.46840177950154 "1930s"
"73" "TRUE" 1.85227234657240e-05 0.999981477276534 2.77654861268076 "TRUE" 0.219682307678005 0.780317692321995 0.742357626043286 "FALSE" 0.714552662988087 0.285447337011913 -0.893602583960714 "FALSE" 0.971645016318421 0.0283549836815786 -1.88207115366373 "1930s"
"74" "TRUE" 0.0217131575811385 0.978286842418862 0.970291606752634 "TRUE" 0.0978523846173035 0.902147615382697 1.30097681750784 "FALSE" 0.740293411535732 0.259706588464268 -1.02010061424728 "FALSE" 0.974346936112463 0.0256530638875372 -1.93687768044311 "1930s"
"75" "FALSE" 0.995123910549419 0.00487608945058138 -1.35521938902458 "TRUE" 0.285177331625880 0.71482266837412 0.538193022764505 "FALSE" 0.658442019526387 0.341557980473613 -0.639194270572864 "FALSE" 0.758525804585711 0.241474195414289 -0.60954469377585 "1930s"
"76" "TRUE" 1.14892519577895e-11 0.99999999998851 6.41859444110687 "TRUE" 0.263540028963970 0.73645997103603 0.601871622072959 "FALSE" 0.95577520161858 0.0442247983814206 -2.99286740312915 "FALSE" 0.993774961677348 0.006225038322652 -2.70150263640789 "1930s"
"77" "TRUE" 4.89326406329232e-06 0.999995106735937 3.11574112930163 "TRUE" 0.145282043100648 0.854717956899352 1.03787654131642 "FALSE" 0.6281321292218 0.371867870778201 -0.510503025133925 "FALSE" 0.98557283536166 0.0144271646383402 -2.24947753831659 "1930s"
"78" "TRUE" 8.78687237155478e-06 0.999991213127629 2.96657385301064 "TRUE" 0.132782704378865 0.867217295621135 1.09906876252906 "FALSE" 0.561877383021818 0.438122616978182 -0.242278739653333 "FALSE" 0.986064518038615 0.0139354819613846 -2.26820851511934 "1930s"
"79" "TRUE" 7.94897600946038e-09 0.999999992051024 4.75228556386726 "FALSE" 0.698817702657608 0.301182297342392 -0.492949934288299 "FALSE" 0.648444167786329 0.351555832213671 -0.596197246618633 "FALSE" 0.910182389676897 0.0898176103231028 -1.23327368838641 "1930s"
"80" "TRUE" 2.26483992934276e-05 0.999977351600707 2.72530734747401 "TRUE" 0.0823977754184274 0.917602224581573 1.41160401668122 "FALSE" 0.635432307494444 0.364567692505556 -0.541063738789933 "FALSE" 0.990936964015441 0.00906303598455898 -2.49994723769389 "1930s"
"81" "TRUE" 0.000106127247951844 0.999893872752048 2.33171753082135 "TRUE" 0.172030617002312 0.827969382997688 0.920277786001616 "FALSE" 0.525000520414605 0.474999479585395 -0.0974681616310234 "FALSE" 0.974193902226921 0.025806097773079 -1.93362663493052 "1930s"
"82" "TRUE" 8.25927056830745e-06 0.999991740729432 2.98235254829033 "TRUE" 0.216971141076726 0.783028858923274 0.751662003133041 "FALSE" 0.718372558573839 0.281627441426161 -0.911914932140673 "FALSE" 0.974708754642228 0.0252912453577719 -1.94463987297018 "1930s"
"83" "TRUE" 0.000158122085652300 0.999841877914348 2.23010376802586 "FALSE" 0.511775892464779 0.488224107535221 -0.0275926202547472 "FALSE" 0.729772126935878 0.270227873064122 -0.967486140520832 "FALSE" 0.870140439666848 0.129859560333152 -1.01298460322493 "1930s"
"84" "TRUE" 0.000125212411426733 0.999874787588573 2.28957383629727 "TRUE" 0.0521119647251841 0.947888035274816 1.69895881269157 "FALSE" 0.701438221172943 0.298561778827057 -0.83181852233895 "FALSE" 0.993237391419228 0.00676260858077156 -2.65710527158297 "1930s"
"85" "TRUE" 0.0341599114381222 0.965840088561878 0.851565132516797 "TRUE" 0.171883645571123 0.828116354428877 0.920882317224056 "FALSE" 0.757086552161052 0.242913447838948 -1.10704411940877 "FALSE" 0.948121848321723 0.0518781516782771 -1.54731969441978 "1930s"
"86" "TRUE" 1.77498284506186e-09 0.999999998225017 5.13431185270109 "TRUE" 0.38742227963679 0.61257772036321 0.268334496716882 "FALSE" 0.887646393382078 0.112353606617922 -2.01286930720947 "FALSE" 0.979200381458031 0.0207996185419688 -2.05121101440167 "1930s"
"87" "TRUE" 5.30612973514516e-11 0.999999999946939 6.02872418491774 "TRUE" 0.133582335812027 0.866417664187973 1.09501204370902 "FALSE" 0.972205286715781 0.0277947132842188 -3.46175997798053 "FALSE" 0.996843266328935 0.00315673367106510 -3.06475637018715 "1930s"
"88" "TRUE" 4.24254674414279e-08 0.999999957574533 4.32555178871409 "TRUE" 0.407176139882553 0.592823860117447 0.220010738362653 "FALSE" 0.929292351704266 0.0707076482957344 -2.50850686885900 "FALSE" 0.966729704047728 0.0332702959522718 -1.79423849793355 "1930s"
"89" "TRUE" 9.29179965273167e-11 0.999999999907082 5.88596123120065 "TRUE" 0.0604707309334797 0.93952926906652 1.60664291811584 "FALSE" 0.947058146559753 0.0529418534402466 -2.80874110733197 "FALSE" 0.998629511039497 0.00137048896050305 -3.51003935875798 "1930s"
"90" "TRUE" 9.77514971167064e-06 0.999990224850288 2.93941465432973 "TRUE" 0.295698767062978 0.704301232937022 0.508289249971353 "FALSE" 0.790124661408698 0.209875338591302 -1.29100860564445 "FALSE" 0.960816563142633 0.0391834368573673 -1.70385458466007 "1930s"
"91" "TRUE" 1.66806176710331e-11 0.99999999998332 6.32359179632151 "TRUE" 0.237561474208474 0.762438525791526 0.682956284306308 "FALSE" 0.961596390732518 0.0384036092674824 -3.13622404668998 "FALSE" 0.994347136788427 0.00565286321157347 -2.75315460420271 "1930s"
"92" "TRUE" 0.00108999459635408 0.998910005403646 1.73793771461364 "TRUE" 0.372520483982305 0.627479516017695 0.305383561255369 "FALSE" 0.805767651828527 0.194232348171473 -1.38553356851135 "FALSE" 0.904687147833502 0.0953128521664982 -1.19842504782341 "1930s"
"93" "TRUE" 3.62699773652762e-11 0.99999999996373 6.12566900801609 "TRUE" 0.359594932983566 0.640405067016434 0.338007974086842 "FALSE" 0.866746753481647 0.133253246518353 -1.82352691078482 "FALSE" 0.988589973179916 0.0114100268200842 -2.37604834189270 "1930s"
"94" "TRUE" 3.13924148734352e-09 0.999999996860758 4.98902094206237 "FALSE" 0.522745436394179 0.477254563605821 -0.0533227963060027 "FALSE" 0.777157987406933 0.222842012593067 -1.21651269816545 "FALSE" 0.961236883956005 0.038763116043995 -1.70983083778348 "1930s"
"95" "TRUE" 1.22209523348059e-06 0.999998777904767 3.46923979998791 "FALSE" 0.596287750716411 0.403712249283589 -0.228426653131391 "FALSE" 0.608274860878083 0.391725139121917 -0.42855805277868 "FALSE" 0.896103598447227 0.103896401552773 -1.14742822793654 "1930s"
"96" "TRUE" 2.22253023932710e-06 0.99999777746976 3.31684219103284 "TRUE" 0.249560836516318 0.750439163483682 0.644805470559125 "FALSE" 0.865019161942426 0.134980838057574 -1.80903937429405 "FALSE" 0.974082641409355 0.0259173585906453 -1.93127477650505 "1930s"
"97" "FALSE" 0.942182030331525 0.0578179696684753 -0.711152281008728 "TRUE" 0.0118313484264789 0.988168651573521 2.59168350160208 "FALSE" 0.840071503048158 0.159928496951842 -1.61538117784726 "FALSE" 0.993928132523114 0.0060718674768858 -2.71485190559014 "1930s"
"98" "FALSE" 0.918001087163136 0.081998912836864 -0.615494555862355 "TRUE" 0.437786023835648 0.562213976164352 0.146508637241257 "FALSE" 0.702991390415412 0.297008609584588 -0.839051845313623 "FALSE" 0.69294196826689 0.307058031733111 -0.433433565952711 "1930s"
"99" "TRUE" 4.8913932088106e-07 0.999999510860679 3.70256415531518 "TRUE" 0.0165800709244791 0.98341992907552 2.39122592292316 "FALSE" 0.985567286494625 0.0144327135053753 -4.11326352691922 "FALSE" 0.999002506100408 0.000997493899592213 -3.67941158112252 "1930s"
